checkintime,checkinid,userid,checkintype
2024-06-10T18:57:29Z,"123,067,052",18269656,Away ELITE member
2024-06-10T18:58:04Z,"123,422,688",25528920,Away ELITE member
2024-06-10T18:58:21Z,"123,403,970",3529710,Away ELITE member
2024-06-10T18:58:34Z,"123,375,625",47807400,Away ELITE member
2024-06-10T18:59:34Z,"123,402,874",99162,Away ELITE member
2024-06-10T19:01:31Z,"123,332,206",97443237,Away ELITE member
2024-06-10T19:01:36Z,"38,373,272",88763465,Tagged Member
2024-06-10T19:01:57Z,"123,240,384",4807059,Away ELITE member
2024-06-10T19:02:26Z,"123,369,132",97071929,Away ELITE member
2024-06-10T19:08:33Z,"38,374,576",95863152,Away ELITE member
2024-06-10T19:08:51Z,"123,420,890",27330836,Away ELITE member
2024-06-10T19:10:40Z,"38,374,903",93812424,Away ELITE member
2024-06-10T19:12:21Z,"38,375,206",98306946,Tagged Member
2024-06-10T19:24:11Z,"38,377,285",94856222,Tagged Member
2024-06-10T19:25:42Z,"38,377,528",95469297,Tagged Member
2024-06-10T19:33:53Z,"38,379,063",84203582,Tagged Member
2024-06-10T19:34:31Z,"38,379,140",95854679,Away ELITE member
2024-06-10T19:43:25Z,"38,380,838",95254856,Tagged Member
2024-06-10T19:51:09Z,"38,382,283",97402840,Tagged Member
2024-06-10T19:53:01Z,"123,420,709",93953124,Away ELITE member
2024-06-10T19:53:16Z,"38,382,686",87274234,Tagged Member
2024-06-10T19:53:57Z,"38,382,841",95242445,Tagged Member
2024-06-10T19:54:17Z,"38,382,895",93501091,Away ELITE member
2024-06-10T19:54:38Z,"38,382,973",1141753,Away ELITE member
2024-06-10T19:56:52Z,"38,383,395",95726130,Tagged Member
2024-06-10T19:57:37Z,"38,383,519",96946388,Tagged Member
2024-06-10T19:57:40Z,"123,332,211",97443237,Away ELITE member
2024-06-10T19:58:39Z,"123,437,726",92841426,Away ELITE member
2024-06-10T19:58:49Z,"123,423,982",1909210,Away ELITE member
2024-06-10T19:59:08Z,"38,383,878",98344616,Away ELITE member
2024-06-10T19:59:09Z,"123,438,950",4207207,Away ELITE member
2024-06-10T19:59:42Z,"123,361,622",10601948,Away ELITE member
2024-06-10T20:00:22Z,"123,440,482",84789651,Away ELITE member
2024-06-10T20:00:45Z,"123,361,512",95331022,Away ELITE member
2024-06-10T20:02:07Z,"123,441,012",52560501,Away ELITE member
2024-06-10T20:02:32Z,"123,412,475",94582194,Away ELITE member
2024-06-10T20:03:12Z,"38,384,569",97354538,Tagged Member
2024-06-10T20:08:10Z,"38,385,465",10400867,Away ELITE member
2024-06-10T20:11:42Z,"38,386,127",86492908,Away ELITE member
2024-06-10T20:13:01Z,"38,386,301",36556539,Tagged Member
2024-06-10T20:14:07Z,"38,386,519",93969951,Tagged Member
2024-06-10T20:37:46Z,"38,390,259",86358191,Away ELITE member
2024-06-10T20:38:08Z,"38,390,305",89538098,Tagged Member
2024-06-10T20:50:48Z,"38,392,006",97259927,Tagged Member
2024-06-10T20:57:29Z,"38,392,765",97343669,Tagged Member
2024-06-10T20:58:12Z,"38,392,842",97356262,Tagged Member
2024-06-10T21:00:36Z,"38,393,140",52560501,Away ELITE member
2024-06-10T21:01:19Z,"38,393,207",4207207,Tagged Member
2024-06-10T21:07:21Z,"123,424,818",98001156,Away ELITE member
2024-06-10T21:12:59Z,"38,394,317",95472210,Tagged Member
2024-06-10T21:15:26Z,"38,394,534",96454372,Tagged Member
2024-06-11T05:48:40Z,"123,170,240",94088578,Away ELITE member
2024-06-11T05:53:23Z,"123,160,777",91347688,Away ELITE member
2024-06-11T05:53:37Z,"123,480,729",91884934,Away ELITE member
2024-06-11T05:53:51Z,"123,161,034",89661043,Away ELITE member
2024-06-11T05:54:26Z,"123,159,425",1262402,Away ELITE member
2024-06-11T05:54:38Z,"123,160,492",95529917,Away ELITE member
2024-06-11T05:55:04Z,"123,161,222",28873287,Away ELITE member
2024-06-11T05:55:07Z,"123,459,049",96501911,Away ELITE member
2024-06-11T05:57:15Z,"123,241,333",4189415,Away ELITE member
2024-06-11T05:57:42Z,"123,480,780",232228,Away ELITE member
2024-06-11T05:57:59Z,"123,480,717",19161999,Yet to be tagged
2024-06-11T05:58:08Z,"123,453,963",86563667,TRIAL
2024-06-11T05:58:21Z,"123,479,100",152118,Away ELITE member
2024-06-11T05:59:49Z,"123,480,331",88781250,Away ELITE member
2024-06-11T05:59:59Z,"123,169,042",62931072,Away ELITE member
2024-06-11T06:00:08Z,"123,197,335",8007604,Away ELITE member
2024-06-11T06:00:20Z,"123,463,954",39581392,Away ELITE member
2024-06-11T06:00:34Z,"123,168,996",805953,Away ELITE member
2024-06-11T06:01:05Z,"38,398,889",94752414,Tagged Member
2024-06-11T06:01:14Z,"123,478,001",95916288,Away ELITE member
2024-06-11T06:01:22Z,"123,199,823",94657105,Away ELITE member
2024-06-11T06:01:38Z,"123,167,653",52927985,Away ELITE member
2024-06-11T06:02:32Z,"38,399,100",92805476,Tagged Member
2024-06-11T06:03:01Z,"123,442,873",1293690,Away ELITE member
2024-06-11T06:03:06Z,"38,399,158",95206345,Tagged Member
2024-06-11T06:03:14Z,"123,479,355",98413409,Away ELITE member
2024-06-11T06:03:22Z,"123,481,158",6755823,Away ELITE member
2024-06-11T06:03:32Z,"38,399,210",6755340,Tagged Member
2024-06-11T06:04:19Z,"38,399,311",95285513,Tagged Member
2024-06-11T06:05:08Z,"38,399,413",55247084,Away ELITE member
2024-06-11T06:07:08Z,"38,399,725",97117522,Tagged Member
2024-06-11T06:08:22Z,"38,399,910",97343669,Tagged Member
2024-06-11T06:08:38Z,"38,399,941",97356262,Tagged Member
2024-06-11T06:10:13Z,"38,400,161",21641830,Tagged Member
2024-06-11T06:18:53Z,"38,401,430",18500812,Tagged Member
2024-06-11T06:19:08Z,"38,401,451",97205184,Tagged Member
2024-06-11T06:27:46Z,"38,402,729",59702705,Tagged Member
2024-06-11T06:34:55Z,"38,403,677",96535759,Tagged Member
2024-06-11T06:34:56Z,"38,403,660",92928612,Away ELITE member
2024-06-11T06:35:28Z,"38,403,733",95192868,TRIAL
2024-06-11T06:39:39Z,"38,404,444",95297461,Tagged Member
2024-06-11T06:40:56Z,"38,404,629",1067756,Tagged Member
2024-06-11T06:41:54Z,"38,404,734",44669003,Tagged Member
2024-06-11T06:42:22Z,"123,180,089",18856439,Away ELITE member
2024-06-11T06:44:20Z,"38,405,109",95254856,Tagged Member
2024-06-11T06:49:37Z,"38,405,938",37072355,Tagged Member
2024-06-11T06:49:49Z,"123,182,806",97117522,Away ELITE member
2024-06-11T06:50:00Z,"123,222,387",61289,Away ELITE member
2024-06-11T06:50:21Z,"38,406,048",67458937,Tagged Member
2024-06-11T06:50:31Z,"38,406,082",93887689,Tagged Member
2024-06-11T06:50:36Z,"38,406,099",97038200,Tagged Member
2024-06-11T06:50:47Z,"123,475,358",90116263,Away ELITE member
2024-06-11T06:51:10Z,"123,475,325",90834993,Away ELITE member
2024-06-11T06:51:59Z,"123,483,858",4690251,Away ELITE member
2024-06-11T06:52:18Z,"123,480,219",27629985,Away ELITE member
2024-06-11T06:52:37Z,"38,406,432",96010142,Tagged Member
2024-06-11T06:52:57Z,"123,483,398",64360494,Away ELITE member
2024-06-11T06:53:27Z,"38,406,576",58199386,Tagged Member
2024-06-11T06:55:25Z,"123,200,095",96546716,Away ELITE member
2024-06-11T06:56:33Z,"123,212,628",92466209,Away ELITE member
2024-06-11T06:57:09Z,"38,407,161",94657105,Tagged Member
2024-06-11T06:57:21Z,"38,407,179",97005426,Away ELITE member
2024-06-11T06:57:29Z,"38,407,204",98413409,Tagged Member
2024-06-11T06:57:46Z,"123,447,877",47568574,Away ELITE member
2024-06-11T06:58:10Z,"123,313,685",94490164,Away ELITE member
2024-06-11T06:58:18Z,"38,407,342",9836065,Tagged Member
2024-06-11T06:58:19Z,"123,483,415",95916288,Away ELITE member
2024-06-11T06:58:52Z,"123,204,732",46541,Away ELITE member
2024-06-11T06:59:01Z,"123,465,900",97196247,Away ELITE member
2024-06-11T06:59:09Z,"123,179,487",91645647,Away ELITE member
2024-06-11T06:59:42Z,"123,482,276",9847,Away ELITE member
2024-06-11T07:00:03Z,"123,160,118",314934,Away ELITE member
2024-06-11T07:00:15Z,"123,164,410",86189891,Away ELITE member
2024-06-11T07:00:42Z,"123,164,116",17657448,Away ELITE member
2024-06-11T07:01:57Z,"123,480,220",22258291,Away ELITE member
2024-06-11T07:02:23Z,"123,246,500",74330265,Away ELITE member
2024-06-11T07:02:31Z,"123,246,249",85183015,Away ELITE member
2024-06-11T07:02:40Z,"123,174,936",141427,Away ELITE member
2024-06-11T07:03:08Z,"123,174,914",20630417,Away ELITE member
2024-06-11T07:03:13Z,"123,181,404",89778988,Yet to be tagged
2024-06-11T07:03:37Z,"123,469,356",97484756,Away ELITE member
2024-06-11T07:03:58Z,"38,408,355",98302057,Tagged Member
2024-06-11T07:09:23Z,"38,409,272",94376415,Tagged Member
2024-06-11T07:10:04Z,"123,162,096",2359649,Away ELITE member
2024-06-11T07:10:39Z,"123,223,772",5662816,Away ELITE member
2024-06-11T07:12:20Z,"38,409,802",97530722,Tagged Member
2024-06-11T07:12:50Z,"38,409,887",93792292,Tagged Member
2024-06-11T07:12:56Z,"38,409,913",24785412,Tagged Member
2024-06-11T07:15:42Z,"38,410,380",98221894,Tagged Member
2024-06-11T07:24:13Z,"38,411,829",33528081,Away ELITE member
2024-06-11T07:24:33Z,"123,159,544",96273103,Away ELITE member
2024-06-11T07:25:21Z,"38,412,001",91118005,Away ELITE member
2024-06-11T07:25:23Z,"38,412,031",95497377,Tagged Member
2024-06-11T07:28:41Z,"38,412,527",32497,Away ELITE member
2024-06-11T07:30:22Z,"38,412,788",25153879,Away ELITE member
2024-06-11T07:32:58Z,"38,413,133",17361919,Tagged Member
2024-06-11T07:34:04Z,"38,413,324",841445,Tagged Member
2024-06-11T07:41:38Z,"123,241,969",97912529,Away ELITE member
2024-06-11T07:44:12Z,"123,225,593",64795793,Away ELITE member
2024-06-11T07:44:21Z,"38,414,961",95218894,Tagged Member
2024-06-11T07:44:48Z,"38,415,024",97912529,Away ELITE member
2024-06-11T07:45:46Z,"123,202,826",97632525,Away ELITE member
2024-06-11T07:45:54Z,"38,415,192",95982152,Away ELITE member
2024-06-11T07:46:04Z,"123,335,757",97632525,Away ELITE member
2024-06-11T07:48:01Z,"123,223,375",25153879,Away ELITE member
2024-06-11T07:50:01Z,"123,164,932",66370616,Away ELITE member
2024-06-11T07:51:09Z,"38,415,955",949150,Away ELITE member
2024-06-11T07:51:27Z,"123,460,144",98374683,Away ELITE member
2024-06-11T07:51:55Z,"123,176,928",32540637,Away ELITE member
2024-06-11T07:52:08Z,"123,487,529",93687607,Away ELITE member
2024-06-11T07:52:25Z,"123,249,907",15888207,Away ELITE member
2024-06-11T07:52:45Z,"38,416,194",47680225,Tagged Member
2024-06-11T07:52:49Z,"123,475,276",96462256,Away ELITE member
2024-06-11T07:53:35Z,"123,488,251",25970170,Away ELITE member
2024-06-11T07:53:45Z,"123,492,561",95459789,Away ELITE member
2024-06-11T07:55:20Z,"123,491,931",6266326,Away ELITE member
2024-06-11T07:55:33Z,"123,483,424",98630740,Yet to be tagged
2024-06-11T07:55:42Z,"123,483,175",94071072,Away ELITE member
2024-06-11T07:55:50Z,"123,221,321",535634,Away ELITE member
2024-06-11T07:57:23Z,"123,217,870",40119957,Away ELITE member
2024-06-11T07:57:49Z,"123,190,726",90116263,Away ELITE member
2024-06-11T07:57:55Z,"123,218,315",97024801,Away ELITE member
2024-06-11T07:58:06Z,"123,284,662",64360494,Away ELITE member
2024-06-11T07:58:13Z,"123,314,257",97196247,Away ELITE member
2024-06-11T07:58:25Z,"123,183,736",89778988,Yet to be tagged
2024-06-11T07:58:33Z,"123,406,667",4690251,Away ELITE member
2024-06-11T07:58:57Z,"38,417,243",97484756,Tagged Member
2024-06-11T07:59:04Z,"123,484,918",117233,Away ELITE member
2024-06-11T07:59:26Z,"123,358,108",90834993,Away ELITE member
2024-06-11T08:00:30Z,"123,239,402",96321020,Away ELITE member
2024-06-11T08:03:02Z,"123,196,487",9639616,Away ELITE member
2024-06-11T08:03:14Z,"123,483,177",795097,Away ELITE member
2024-06-11T08:04:05Z,"123,486,810",13706698,Away ELITE member
2024-06-11T08:04:12Z,"38,418,097",18572495,Tagged Member
2024-06-11T08:05:31Z,"123,290,228",98376162,Away ELITE member
2024-06-11T08:06:12Z,"38,418,416",96276003,Away ELITE member
2024-06-11T08:09:17Z,"38,418,867",1349815,Tagged Member
2024-06-11T08:12:40Z,"38,419,368",94586963,Tagged Member
2024-06-11T08:12:50Z,"38,419,400",90471140,Tagged Member
2024-06-11T08:13:23Z,"38,419,492",94372898,Tagged Member
2024-06-11T08:34:37Z,"38,422,372",97003497,Away ELITE member
2024-06-11T08:34:50Z,"38,422,387",35641904,Tagged Member
2024-06-11T08:35:31Z,"38,422,479",51933842,Tagged Member
2024-06-11T08:35:53Z,"38,422,536",91883701,Tagged Member
2024-06-11T08:37:50Z,"38,422,765",95604292,Tagged Member
2024-06-11T08:42:35Z,"123,488,183",39118868,Away ELITE member
2024-06-11T08:42:51Z,"123,401,371",13935575,Away ELITE member
2024-06-11T08:43:30Z,"123,496,640",1364859,Away ELITE member
2024-06-11T08:45:49Z,"123,305,402",153462,Away ELITE member
2024-06-11T08:46:49Z,"38,423,729",96585348,Tagged Member
2024-06-11T08:46:56Z,"123,489,407",57259792,Away ELITE member
2024-06-11T08:49:23Z,"38,424,009",4003005,Tagged Member
2024-06-11T08:50:55Z,"123,273,128",84621662,Away ELITE member
2024-06-11T08:53:02Z,"123,362,063",21767036,Away ELITE member
2024-06-11T08:53:20Z,"123,491,924",95604292,Away ELITE member
2024-06-11T08:54:28Z,"123,278,066",93949770,Away ELITE member
2024-06-11T08:54:39Z,"123,476,964",32179832,Away ELITE member
2024-06-11T08:54:47Z,"123,497,602",94071072,Away ELITE member
2024-06-11T08:55:44Z,"123,317,339",17368482,Away ELITE member
2024-06-11T08:56:21Z,"123,489,562",16449519,Away ELITE member
2024-06-11T08:56:44Z,"123,401,132",97024801,Away ELITE member
2024-06-11T08:56:54Z,"123,317,337",29941950,Away ELITE member
2024-06-11T08:57:02Z,"123,463,598",40119957,Away ELITE member
2024-06-11T08:57:13Z,"123,251,447",24014640,Away ELITE member
2024-06-11T08:57:22Z,"123,330,230",24934194,Away ELITE member
2024-06-11T09:00:18Z,"123,240,136",97071929,Away ELITE member
2024-06-11T09:00:27Z,"123,489,170",74247,Away ELITE member
2024-06-11T09:01:49Z,"38,425,367",95591247,Tagged Member
2024-06-11T09:01:55Z,"123,302,466",6559953,Away ELITE member
2024-06-11T09:03:05Z,"38,425,497",96321020,Tagged Member
2024-06-11T09:03:39Z,"123,389,418",24490966,Away ELITE member
2024-06-11T09:03:48Z,"123,488,182",27235095,Away ELITE member
2024-06-11T09:06:23Z,"123,196,501",9639616,Away ELITE member
2024-06-11T09:06:55Z,"123,492,135",18348189,Away ELITE member
2024-06-11T09:07:11Z,"123,169,325",88545933,Away ELITE member
2024-06-11T09:15:36Z,"38,426,810",89525239,Away ELITE member
2024-06-11T09:17:20Z,"38,426,969",96881635,Away ELITE member
2024-06-11T09:22:57Z,"38,427,474",67659833,Tagged Member
2024-06-11T09:26:36Z,"38,427,804",26037499,Tagged Member
2024-06-11T09:28:27Z,"38,427,951",7303768,Away ELITE member
2024-06-11T09:33:45Z,"38,428,403",90010745,Away ELITE member
2024-06-11T09:45:10Z,"123,331,693",97752801,Away ELITE member
2024-06-11T09:47:13Z,"123,209,530",81216695,Away ELITE member
2024-06-11T09:48:41Z,"38,429,550",32153977,Tagged Member
2024-06-11T09:52:41Z,"123,369,395",20432346,Away ELITE member
2024-06-11T09:53:39Z,"123,442,136",90840479,Away ELITE member
2024-06-11T09:54:44Z,"123,401,098",118716,Away ELITE member
2024-06-11T09:54:52Z,"123,187,725",88800790,Away ELITE member
2024-06-11T09:55:23Z,"123,393,514",1101737,Away ELITE member
2024-06-11T09:57:33Z,"123,485,921",57259792,Away ELITE member
2024-06-11T09:57:36Z,"38,430,223",97615266,Tagged Member
2024-06-11T09:57:55Z,"123,412,452",40119957,Away ELITE member
2024-06-11T09:58:08Z,"123,501,576",95604292,Away ELITE member
2024-06-11T09:58:29Z,"123,481,245",44858135,Away ELITE member
2024-06-11T09:58:36Z,"123,475,297",8395413,Away PRO member
2024-06-11T09:59:22Z,"123,412,168",86684333,Away ELITE member
2024-06-11T09:59:31Z,"123,501,652",24934194,Away ELITE member
2024-06-11T09:59:50Z,"123,499,005",55728247,Away ELITE member
2024-06-11T10:02:08Z,"123,461,916",1897620,Away ELITE member
2024-06-11T10:04:44Z,"38,430,716",96449995,Tagged Member
2024-06-11T10:26:42Z,"38,432,106",92391346,Away ELITE member
2024-06-11T10:28:43Z,"38,432,219",94656916,Tagged Member
2024-06-11T10:29:05Z,"38,432,245",1353287,Away ELITE member
2024-06-11T10:44:39Z,"38,433,066",86093886,Tagged Member
2024-06-11T10:47:15Z,"123,502,873",92391346,Away ELITE member
2024-06-11T10:47:41Z,"123,495,697",96734413,Away ELITE member
2024-06-11T10:55:20Z,"123,494,104",98604743,Away ELITE member
2024-06-11T10:55:39Z,"123,393,548",1101737,Away ELITE member
2024-06-11T10:55:51Z,"123,497,853",40119957,Away ELITE member
2024-06-11T10:56:01Z,"123,331,710",97752801,Away ELITE member
2024-06-11T10:56:17Z,"123,428,788",54734626,Away ELITE member
2024-06-11T10:56:26Z,"123,420,301",47400942,Away ELITE member
2024-06-11T10:57:32Z,"123,369,424",20432346,Away ELITE member
2024-06-11T10:58:46Z,"123,499,020",55728247,Away ELITE member
2024-06-11T11:09:34Z,"38,434,348",94627801,Tagged Member
2024-06-11T11:28:35Z,"38,435,226",21783861,Away ELITE member
2024-06-11T11:29:56Z,"38,435,273",93496332,Tagged Member
2024-06-11T11:33:24Z,"38,435,411",98306946,Tagged Member
2024-06-11T11:40:44Z,"38,435,697",26706,Away ELITE member
2024-06-11T12:04:53Z,"38,436,504",97912286,Tagged Member
2024-06-11T12:05:16Z,"38,436,520",93558538,Tagged Member
2024-06-11T12:07:23Z,"38,436,586",94361296,Tagged Member
2024-06-11T12:21:43Z,"38,437,008",98076740,Tagged Member
2024-06-11T12:30:31Z,"38,437,276",97528273,Tagged Member
2024-06-11T12:30:55Z,"38,437,289",96660345,Tagged Member
2024-06-11T12:40:55Z,"38,437,596",98054338,Tagged Member
2024-06-11T12:43:15Z,"38,437,667",96366612,Tagged Member
2024-06-11T12:43:31Z,"38,437,672",94958116,Tagged Member
2024-06-11T12:57:17Z,"38,438,062",41323872,Away ELITE member
2024-06-11T13:08:01Z,"38,438,347",26594035,Away ELITE member
2024-06-11T13:34:02Z,"38,439,054",88633889,Away ELITE member
2024-06-11T13:44:18Z,"38,439,318",95141462,Tagged Member
2024-06-11T14:59:21Z,"123,410,539",94973652,Away ELITE member
2024-06-11T15:42:03Z,"123,510,680",1364181,Away ELITE member
2024-06-11T15:57:35Z,"123,514,722",96273103,Away ELITE member
2024-06-11T15:58:50Z,"123,506,994",4668227,Away ELITE member
2024-06-11T15:59:34Z,"123,505,271",98340870,Away ELITE member
2024-06-11T16:46:53Z,"123,210,650",40035211,Away ELITE member
2024-06-11T16:47:20Z,"123,179,987",166235,Away ELITE member
2024-06-11T16:47:34Z,"123,519,562",23344808,Away ELITE member
2024-06-11T16:47:48Z,"123,496,270",95361803,Away ELITE member
2024-06-11T16:47:59Z,"38,446,063",96182748,Away ELITE member
2024-06-11T16:48:13Z,"38,446,075",95609670,Tagged Member
2024-06-11T16:48:46Z,"38,446,132",1331304,Tagged Member
2024-06-11T16:49:07Z,"123,477,585",31785517,Away ELITE member
2024-06-11T16:49:15Z,"123,501,456",97928309,Away ELITE member
2024-06-11T16:49:26Z,"123,516,313",95720186,Away ELITE member
2024-06-11T16:49:33Z,"123,516,340",51930260,Away ELITE member
2024-06-11T16:49:41Z,"123,516,636",94542418,Away ELITE member
2024-06-11T16:51:45Z,"123,518,805",94582194,Away ELITE member
2024-06-11T16:51:59Z,"123,516,320",95720186,Away ELITE member
2024-06-11T16:52:07Z,"123,516,346",51930260,Away ELITE member
2024-06-11T16:53:26Z,"123,499,813",96149121,Away ELITE member
2024-06-11T16:53:48Z,"123,520,703",22364049,Away ELITE member
2024-06-11T16:53:52Z,"38,446,495",319448,Tagged Member
2024-06-11T16:57:18Z,"123,506,035",8990480,Away ELITE member
2024-06-11T16:57:55Z,"123,518,470",67851531,Away ELITE member
2024-06-11T16:58:04Z,"123,436,358",96928559,Away ELITE member
2024-06-11T17:02:33Z,"123,515,387",95610179,Away ELITE member
2024-06-11T17:03:01Z,"123,509,144",32237103,Away ELITE member
2024-06-11T17:06:30Z,"38,447,545",25275810,Tagged Member
2024-06-11T17:08:02Z,"38,447,688",98115869,Tagged Member
2024-06-11T17:27:02Z,"38,449,465",94510171,Away ELITE member
2024-06-11T17:28:11Z,"38,449,579",94655812,Tagged Member
2024-06-11T17:28:20Z,"38,449,593",94756809,Away PRO member
2024-06-11T17:41:27Z,"38,450,849",95093262,Tagged Member
2024-06-11T17:41:35Z,"123,518,366",93795269,Away ELITE member
2024-06-11T17:41:43Z,"123,169,334",1533105,Away ELITE member
2024-06-11T17:41:56Z,"123,507,060",57259792,Away ELITE member
2024-06-11T17:43:55Z,"123,526,377",85900483,Away ELITE member
